Provincia,Partido,Localidad,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,4G,3G,TELEFONIAFIJA,WIRELESS,SATELITAL
SAN LUIS,Chacabuco,San Felipe,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Chacabuco,San Miguel,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Chacabuco,San Pablo,NO,NO,NO,NO,NO,NO,NO,SI,NO
SAN LUIS,Chacabuco,Santa Martina,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Chacabuco,Tilisarao,NO,NO,NO,NO,SI,SI,NO,SI,NO
SAN LUIS,Chacabuco,Villa del Carmen,NO,NO,NO,NO,SI,NO,SI,SI,NO
SAN LUIS,Ayacucho,San Francisco del Monte de Oro,NO,NO,NO,NO,SI,NO,NO,SI,NO
SAN LUIS,Ayacucho,San Ignacio,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Ayacucho,San Miguel,NO,NO,NO,NO,NO,NO,NO,NO,SI
SAN LUIS,Ayacucho,San Roque,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Ayacucho,Santa Ana,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Ayacucho,Santa Rosa De Catantal,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Ayacucho,Santa Teresa,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Ayacucho,Santo Domingo,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Ayacucho,Talita,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Belgrano,Arbol Solo,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Belgrano,Bella Estancia,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Belgrano,Buen Orden,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Belgrano,El Barrial,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Belgrano,El Milagro,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Belgrano,El Recodo,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Belgrano,Estancia De Amieva,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Belgrano,Hualtaran,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Belgrano,La Calera,NO,NO,NO,SI,NO,NO,SI,SI,NO
SAN LUIS,Belgrano,Las Lagunitas,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Belgrano,Los Molles,NO,NO,NO,NO,NO,NO,NO,SI,NO
SAN LUIS,Belgrano,Los Ramblones,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Belgrano,Naranjo Esquino,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Belgrano,Nogoli,NO,NO,NO,SI,NO,NO,SI,SI,NO
SAN LUIS,Belgrano,Pozo Cavado,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Belgrano,Pozo Del Tala,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Belgrano,Represa Del Carmen,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Belgrano,San Antonio,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Belgrano,San Pedro,NO,NO,NO,NO,NO,NO,NO,SI,NO
SAN LUIS,Belgrano,Santa Rosa Del Gigante,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Belgrano,Suyuque Nuevo,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Belgrano,Toro Negro,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Chacabuco,Villa Larca,NO,NO,NO,NO,SI,SI,SI,SI,NO
SAN LUIS,Coronel Pringles,Balde De La Isla,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Coronel Pringles,Carolina,NO,NO,NO,NO,NO,NO,SI,SI,NO
SAN LUIS,Coronel Pringles,Cerros Largos,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Coronel Pringles,Cienaga De Intihuasi,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Coronel Pringles,El Arenal,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Coronel Pringles,El Baldecito,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Coronel Pringles,El Durazno,NO,NO,NO,NO,NO,SI,NO,SI,NO
SAN LUIS,Coronel Pringles,El Trapiche,NO,NO,NO,NO,SI,SI,SI,SI,NO
SAN LUIS,Coronel Pringles,Eleodoro Lobos,NO,NO,NO,NO,SI,SI,NO,NO,NO
SAN LUIS,Coronel Pringles,Estancia Grande,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Coronel Pringles,Fraga,NO,NO,NO,SI,SI,NO,SI,SI,NO
SAN LUIS,Coronel Pringles,Intihuasi,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Coronel Pringles,La Bajada,NO,NO,NO,NO,NO,NO,NO,SI,NO
SAN LUIS,Coronel Pringles,La Florida,NO,NO,NO,NO,NO,NO,NO,SI,NO
SAN LUIS,Coronel Pringles,La Petra,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Coronel Pringles,La Toma,SI,NO,NO,NO,SI,SI,NO,SI,NO
SAN LUIS,Coronel Pringles,La Totora,NO,NO,NO,NO,SI,SI,NO,NO,NO
SAN LUIS,Coronel Pringles,Las Barranquitas,NO,NO,NO,NO,NO,SI,NO,NO,NO
SAN LUIS,Coronel Pringles,Las Pircas,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Coronel Pringles,Loma Alta,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Coronel Pringles,Marmol Verde,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Coronel Pringles,Pampa Del Tamboreo,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Coronel Pringles,Paso Del Rey,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Coronel Pringles,Rio Grande,NO,NO,NO,NO,NO,NO,NO,SI,NO
SAN LUIS,Coronel Pringles,Riocito,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,Coronel Pringles,Saladillo,NO,NO,NO,SI,SI,SI,NO,SI,NO
SAN LUIS,Coronel Pringles,Valle De Pancanta,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,General Pedernera,5Ta Brigada,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,General Pedernera,Caldenadas,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,General Pedernera,Colonia Don Antonio,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,General Pedernera,Coronel Alzogaray,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,General Pedernera,Country Club Los Caldenes,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,General Pedernera,Dique Vulpiani,NO,NO,NO,NO,SI,SI,NO,NO,NO
SAN LUIS,General Pedernera,Juan Jorba,NO,NO,NO,NO,SI,NO,SI,SI,NO
SAN LUIS,General Pedernera,Juan Llerena,NO,NO,NO,NO,NO,NO,SI,SI,NO
SAN LUIS,General Pedernera,Justo Daract,SI,NO,SI,NO,SI,SI,SI,SI,NO
SAN LUIS,General Pedernera,La Angelina,NO,NO,NO,NO,NO,NO,NO,SI,NO
SAN LUIS,General Pedernera,La Esquina,NO,NO,NO,NO,SI,SI,NO,NO,NO
SAN LUIS,General Pedernera,La Punilla,NO,NO,NO,NO,NO,NO,SI,SI,NO
SAN LUIS,General Pedernera,La Ribera,NO,NO,NO,NO,SI,SI,NO,NO,NO
SAN LUIS,General Pedernera,Las Isletas,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,General Pedernera,Lavaisse,NO,NO,NO,NO,NO,NO,NO,SI,NO
SAN LUIS,General Pedernera,Liborio Luna,NO,NO,NO,NO,SI,SI,NO,NO,NO
SAN LUIS,General Pedernera,Nacion Ranquel,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,General Pedernera,Rio Quinto,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,General Pedernera,San Jose del Morro,NO,NO,NO,NO,NO,NO,NO,SI,NO
SANTA FE,San Lorenzo,Coronel Arnold,NO,NO,NO,SI,SI,NO,SI,NO,NO
SANTA FE,San Lorenzo,Fray Luis Beltran,SI,SI,NO,SI,SI,SI,SI,NO,NO
SANTA FE,San Lorenzo,Fuentes,SI,NO,NO,SI,SI,SI,SI,NO,NO
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),NO,SI,NO,NO,SI,NO,SI,SI,NO
SANTA FE,San Lorenzo,Puerto General San Martin,NO,NO,NO,SI,SI,SI,NO,SI,SI
SANTA FE,San Lorenzo,Pujato,SI,NO,NO,NO,SI,SI,SI,SI,NO
SANTA FE,San Lorenzo,Ricardone,SI,SI,NO,SI,SI,SI,SI,SI,SI
SANTA FE,San Lorenzo,Roldan,SI,SI,NO,SI,SI,SI,SI,SI,NO
SANTA FE,San Lorenzo,San Jeronimo Sud,SI,SI,NO,SI,SI,SI,SI,NO,NO
SANTIAGO DEL ESTERO,Aguirre,Casares,NO,NO,NO,NO,NO,NO,NO,NO,NO
SANTA FE,General Obligado,Florencia,SI,SI,NO,NO,SI,SI,SI,SI,SI
SANTA FE,General Obligado,Guadalupe Norte,SI,NO,NO,NO,SI,NO,SI,NO,NO
SANTA FE,General Obligado,Ingeniero Chanourdie,NO,NO,NO,NO,NO,NO,SI,SI,SI
SANTA FE,General Obligado,La Isleta,NO,NO,NO,NO,NO,NO,NO,NO,SI
SANTA FE,General Obligado,La Sarita,NO,NO,NO,NO,SI,NO,SI,SI,NO
SANTA FE,General Obligado,Lanteri,NO,NO,NO,NO,SI,SI,SI,SI,NO
SANTA FE,General Obligado,Las Garzas,SI,NO,NO,NO,SI,NO,SI,NO,NO
SANTA FE,General Obligado,Las Toscas,SI,SI,NO,SI,SI,SI,SI,SI,SI
SANTA FE,General Obligado,Los Laureles,NO,NO,NO,NO,SI,NO,SI,NO,NO
SANTA FE,General Obligado,Malabrigo,SI,SI,NO,NO,SI,SI,SI,SI,NO
SANTA FE,General Obligado,Paraje San Manuel,NO,NO,NO,NO,NO,NO,SI,NO,SI
SANTA FE,General Obligado,Puerto Reconquista,NO,NO,NO,NO,SI,NO,SI,NO,NO
SAN LUIS,Junin,Talita,NO,NO,NO,NO,NO,NO,NO,SI,SI
SAN LUIS,La Capital,Alto Pelado,NO,NO,NO,NO,NO,NO,NO,SI,NO
SAN LUIS,La Capital,Alto Pencoso,NO,NO,NO,SI,SI,NO,NO,SI,NO
SAN LUIS,La Capital,Balde,NO,NO,NO,SI,SI,NO,NO,SI,SI
SAN LUIS,La Capital,Beazley,NO,NO,NO,NO,NO,NO,NO,SI,NO
SAN LUIS,La Capital,Boca Del Tigre,NO,NO,NO,NO,NO,NO,NO,NO,SI
SAN LUIS,La Capital,Cazador,NO,NO,NO,NO,NO,NO,NO,SI,NO
SAN LUIS,La Capital,Cerro Colorado,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,La Capital,Charlone,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,La Capital,Chosmes,NO,NO,NO,NO,SI,SI,NO,SI,NO
SAN LUIS,La Capital,CRUZ DE PIEDRA,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,La Capital,Daniel Donovan,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,La Capital,Desaguadero,NO,NO,NO,SI,NO,NO,NO,SI,NO
SAN LUIS,La Capital,El Charabon,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,La Capital,El Chorrillo,NO,NO,NO,NO,SI,SI,NO,NO,NO
SAN LUIS,La Capital,El Volcan,NO,SI,NO,NO,NO,NO,SI,SI,NO
SAN LUIS,La Capital,Estancia Grande,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,La Capital,Jarilla,NO,NO,NO,NO,NO,NO,NO,SI,NO
SAN LUIS,La Capital,Juan W. Gez,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN LUIS,La Capital,Juana Koslay,SI,NO,SI,SI,NO,NO,SI,SI,NO
SAN LUIS,La Capital,La Punta,NO,SI,NO,SI,SI,SI,NO,NO,NO
SAN LUIS,La Capital,Las Barrancas,NO,NO,NO,NO,NO,NO,NO,SI,SI
SAN LUIS,La Capital,Las Chacras,NO,NO,NO,NO,NO,NO,NO,NO,NO
SALTA,Oran,San Ramon de la Nueva Oran,SI,SI,NO,SI,SI,SI,SI,NO,SI
SALTA,Oran,Urundel,NO,NO,NO,SI,SI,SI,SI,SI,SI
SALTA,Rivadavia,Alto de la Sierra,NO,NO,NO,SI,NO,NO,NO,SI,NO
SALTA,Rivadavia,Capitan Juan Page,NO,NO,NO,NO,NO,NO,NO,SI,NO
SALTA,Rivadavia,Coronel Juan Sola,SI,NO,NO,SI,SI,SI,SI,SI,SI
SALTA,Rivadavia,Hito 1,NO,NO,NO,NO,NO,NO,NO,NO,NO
SALTA,Rivadavia,La Union,NO,NO,NO,NO,SI,NO,NO,NO,SI
SALTA,Rivadavia,Los Blancos,NO,NO,NO,NO,SI,NO,NO,SI,NO
SALTA,Rivadavia,Pluma de Pato,NO,NO,NO,NO,SI,NO,NO,SI,NO
SALTA,Rivadavia,Rivadavia,NO,NO,NO,SI,SI,NO,NO,NO,NO
SALTA,Rivadavia,Santa Maria,NO,NO,NO,NO,NO,NO,NO,NO,NO
SALTA,Rivadavia,Santa Rosa,NO,NO,NO,NO,NO,NO,NO,NO,NO
SALTA,Rivadavia,Santa Victoria Este,SI,NO,NO,SI,SI,NO,SI,SI,SI
SALTA,Rosario de la Frontera,Antilla,NO,NO,NO,SI,SI,NO,NO,NO,SI
SALTA,Rosario de la Frontera,Copo Quile,NO,NO,NO,SI,SI,NO,NO,NO,NO
SALTA,Rosario de la Frontera,El Naranjo,NO,NO,NO,SI,SI,SI,NO,NO,SI
RIO NEGRO,El Cuy,Naupa Huen,NO,NO,NO,SI,NO,NO,NO,NO,NO
RIO NEGRO,El Cuy,Paso Cordova,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,El Cuy,Valle Azul,NO,NO,NO,NO,NO,NO,SI,SI,SI
RIO NEGRO,General Roca,Allen,SI,NO,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,General Roca,Bajo San Cayetano,NO,NO,NO,NO,SI,SI,NO,SI,NO
RIO NEGRO,General Roca,Barda del Medio,NO,NO,SI,NO,SI,SI,SI,SI,SI
RIO NEGRO,General Roca,Barrio Blanco,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,General Roca,Barrio Calle Ciega Nº10,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,General Roca,Barrio Calle Ciega Nº6,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,General Roca,Barrio Canale,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,General Roca,Barrio Chacra Monte,NO,NO,NO,NO,SI,SI,SI,SI,NO
RIO NEGRO,General Roca,Barrio Costa Este,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,General Roca,Barrio Costa Linda,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,General Roca,Barrio Costa Oeste,NO,NO,NO,NO,SI,SI,NO,NO,NO
RIO NEGRO,General Roca,Barrio Destacamento,NO,NO,NO,NO,NO,NO,NO,NO,SI
RIO NEGRO,General Roca,Barrio El Labrador,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,General Roca,Barrio El Maruchito,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,General Roca,Barrio El Petroleo,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,General Roca,Barrio El Treinta,NO,NO,NO,NO,SI,SI,NO,NO,NO
RIO NEGRO,General Roca,Barrio Emergente,NO,NO,NO,NO,NO,SI,NO,NO,NO
RIO NEGRO,General Roca,Barrio Fatima,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,General Roca,Barrio Frontera,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,General Roca,Barrio Goretti,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,9 de Julio,Prahuaniyeu,NO,NO,NO,NO,NO,NO,SI,NO,SI
RIO NEGRO,9 de Julio,Sierra Colorada,NO,NO,NO,SI,SI,NO,NO,SI,SI
RIO NEGRO,9 de Julio,Treneta,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,9 de Julio,Yaminue,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,Adolfo Alsina,Bahia Creek,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,Adolfo Alsina,El Condor,NO,NO,NO,NO,SI,SI,SI,SI,NO
RIO NEGRO,Adolfo Alsina,El Juncal,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,Adolfo Alsina,Guardia Mitre,NO,NO,NO,NO,SI,NO,SI,SI,SI
RIO NEGRO,Adolfo Alsina,La Loberia,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,Adolfo Alsina,Loteo Costa de Rio,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,Adolfo Alsina,Pozo Salado,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,Adolfo Alsina,San Javier,NO,NO,NO,NO,NO,NO,SI,SI,SI
RIO NEGRO,Adolfo Alsina,Viedma,SI,SI,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,Avellaneda,Barrio Union,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,Avellaneda,Chelforo,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,Avellaneda,Chimpay,NO,NO,NO,SI,SI,SI,NO,NO,SI
RIO NEGRO,Avellaneda,Choele Choel,SI,SI,SI,SI,SI,SI,SI,SI,SI
SALTA,Rosario de la Frontera,El Potrero,NO,NO,NO,SI,NO,NO,NO,NO,SI
RIO NEGRO,Avellaneda,Coronel Belisle,NO,NO,NO,SI,SI,SI,SI,SI,SI
RIO NEGRO,Avellaneda,Darwin,NO,NO,NO,SI,SI,NO,NO,SI,SI
RIO NEGRO,Avellaneda,Lamarque,NO,SI,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,Avellaneda,Luis Beltran,NO,SI,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,Avellaneda,Pomona,NO,SI,NO,NO,SI,SI,NO,SI,SI
RIO NEGRO,Bariloche,Arelauquen,NO,NO,NO,NO,SI,SI,NO,NO,NO
RIO NEGRO,Bariloche,Barrio El Pilar,NO,NO,NO,NO,SI,SI,NO,NO,NO
RIO NEGRO,Bariloche,Colonia Suiza,NO,NO,NO,NO,SI,SI,NO,NO,NO
RIO NEGRO,Bariloche,El Bolson,SI,SI,NO,SI,SI,SI,SI,SI,SI
RIO NEGRO,Bariloche,El Foyel,NO,NO,NO,NO,SI,SI,NO,NO,SI
RIO NEGRO,Bariloche,Mallin Ahogado,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,Bariloche,Rio Villegas,NO,NO,NO,NO,NO,NO,SI,NO,SI
RIO NEGRO,General Roca,Barrio Guerrico,SI,NO,SI,SI,NO,SI,SI,SI,NO
RIO NEGRO,General Roca,Barrio Isla 10,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,General Roca,Barrio La Barda,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,General Roca,Barrio La Costa,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,General Roca,Barrio La Costa,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,General Roca,Barrio La Defensa,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,General Roca,Barrio La Herradura,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,General Roca,Barrio La Lor,NO,NO,NO,NO,SI,SI,NO,NO,NO
RIO NEGRO,General Roca,Barrio La Ribera - Barrio APYCAR,NO,NO,NO,NO,SI,SI,NO,SI,NO
RIO NEGRO,General Roca,Barrio Las Angustias,NO,NO,NO,NO,SI,SI,NO,NO,NO
RIO NEGRO,General Roca,Barrio Luisillo,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,General Roca,Barrio Mar del Plata,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,General Roca,Barrio Maria Elvira,NO,NO,NO,NO,SI,SI,NO,NO,NO
RIO NEGRO,General Roca,Barrio Moño Azul,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,General Roca,Barrio Mosconi,NO,NO,NO,NO,SI,SI,SI,SI,NO
RIO NEGRO,General Roca,Barrio Norte (municipio de Cinco Saltos),NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,General Roca,Barrio Norte (municipio de Cipolletti),NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,General Roca,Barrio Pinar,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,General Roca,Barrio Pino Azul,NO,NO,NO,NO,SI,SI,NO,NO,NO
RIO NEGRO,General Roca,Barrio Porvenir,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,General Roca,Barrio Presidente Peron,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,General Roca,Barrio Puente 83,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,General Roca,Barrio Puente De Madera,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,General Roca,Barrio Santa Lucia,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,General Roca,Barrio Santa Rita,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,General Roca,Barrio Tres Luces,NO,NO,NO,NO,SI,SI,NO,NO,NO
RIO NEGRO,General Roca,Catriel,NO,NO,NO,SI,SI,SI,NO,SI,SI
RIO NEGRO,General Roca,Cervantes,NO,SI,NO,NO,SI,NO,SI,SI,SI
RIO NEGRO,General Roca,Chichinales,NO,NO,NO,SI,SI,SI,SI,SI,SI
RIO NEGRO,General Roca,Cinco Saltos,SI,NO,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,General Roca,Cipolletti,SI,SI,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,General Roca,Contralmirante Cordero,NO,NO,NO,NO,SI,NO,SI,SI,SI
RIO NEGRO,General Roca,Ferri,NO,NO,NO,NO,SI,SI,NO,SI,NO
RIO NEGRO,General Roca,General Enrique Godoy,NO,NO,NO,SI,SI,SI,NO,SI,SI
RIO NEGRO,General Roca,General Fernandez Oro,SI,NO,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,General Roca,General Roca,SI,SI,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,General Roca,Ingeniero Luis A. Huergo,SI,NO,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,General Roca,Ingeniero Otto Krause,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,General Roca,Mainque,NO,NO,NO,NO,SI,NO,NO,SI,SI
RIO NEGRO,General Roca,Paso Cordova,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,General Roca,Peninsula Ruca Co,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,General Roca,Peñas Blancas,NO,NO,NO,NO,NO,NO,NO,NO,SI
RIO NEGRO,General Roca,Puente Cero,NO,NO,NO,NO,SI,SI,NO,SI,NO
RIO NEGRO,General Roca,Sargento Vidal,NO,NO,NO,NO,SI,NO,NO,SI,NO
RIO NEGRO,General Roca,Tres Luces,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,General Roca,Villa Alberdi,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,General Roca,Villa del Parque,NO,NO,NO,NO,NO,NO,NO,SI,NO
RIO NEGRO,General Roca,Villa Manzano,NO,NO,NO,NO,SI,SI,SI,SI,SI
RIO NEGRO,General Roca,Villa Regina,SI,NO,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,General Roca,Villa San Isidro,NO,NO,NO,SI,NO,SI,NO,SI,NO
RIO NEGRO,Ñorquinco,Las Bayas,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,Pichi Mahuida,Colonia Julia y Echarren,NO,SI,NO,SI,SI,NO,NO,SI,SI
RIO NEGRO,Pichi Mahuida,Juventud Unida,NO,NO,NO,SI,NO,NO,NO,NO,NO
RIO NEGRO,Pichi Mahuida,Pichi Mahuida,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,Pichi Mahuida,Rio Colorado,SI,SI,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,Pichi Mahuida,Salto Andersen,NO,NO,NO,NO,NO,NO,NO,NO,SI
RIO NEGRO,Pilcaniyeu,Cañadon Chileno,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,Pilcaniyeu,Comallo,NO,NO,NO,SI,SI,NO,NO,SI,SI
RIO NEGRO,Pilcaniyeu,Dina Huapi,SI,NO,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,Pilcaniyeu,Laguna Blanca,NO,NO,NO,NO,NO,NO,NO,NO,SI
RIO NEGRO,Pilcaniyeu,Ñirihuau,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,Pilcaniyeu,Paso Flores,NO,NO,NO,NO,NO,NO,NO,NO,SI
RIO NEGRO,Pilcaniyeu,Pilcaniyeu,NO,NO,NO,NO,NO,NO,NO,NO,SI
RIO NEGRO,Pilcaniyeu,Pilquiniyeu del Limay,NO,NO,NO,SI,NO,NO,NO,NO,NO
RIO NEGRO,Pilcaniyeu,Villa Llanquin,NO,NO,NO,NO,NO,NO,NO,NO,SI
RIO NEGRO,San Antonio,El Empalme,NO,NO,NO,NO,NO,NO,NO,NO,NO
RIO NEGRO,San Antonio,Las Grutas,SI,NO,SI,SI,SI,SI,SI,NO,SI
RIO NEGRO,San Antonio,Playas Doradas,NO,NO,NO,NO,NO,NO,NO,SI,NO
SAN JUAN,Chimbas,Chimbas,SI,NO,SI,SI,SI,SI,SI,SI,NO
SAN JUAN,Chimbas,El Mogote,NO,NO,NO,NO,NO,NO,NO,NO,NO
SAN JUAN,Chimbas,Villa Paula Albarracin,NO,NO,NO,NO,SI,SI,NO,SI,NO
SAN JUAN,Iglesia,Angualasto,NO,NO,NO,NO,SI,NO,NO,SI,NO
SAN JUAN,Iglesia,Bella Vista,NO,NO,NO,NO,NO,NO,NO,SI,SI
SAN JUAN,Iglesia,Iglesia,NO,NO,NO,NO,NO,NO,SI,SI,SI
SAN JUAN,Iglesia,Las Flores,NO,NO,NO,NO,SI,SI,SI,SI,SI
SAN JUAN,Iglesia,Pismanta,NO,NO,NO,NO,NO,NO,NO,SI,SI
SAN JUAN,Iglesia,Rodeo,NO,NO,NO,NO,SI,SI,SI,SI,NO
SAN JUAN,Iglesia,Tudcum,NO,NO,NO,NO,NO,NO,SI,SI,SI
SAN JUAN,Jachal,El Fical,NO,NO,NO,NO,NO,NO,NO,NO,NO
